RUT;Despacho;Lubricantes;Neumaticos;Repuestos;Servicios
76771401;0;0;0;1;0
76771440;0;0,05;0,21;0,42;0,32
76771489;0;0;0,5;0;0,5
76771504;0;0,02;0,09;0,73;0,16
76771509;0;0;0,05;0,95;0
76771530;0;0;0,33;0,33;0,33
76771545;0;0;0,2;0,8;0
76771557;0;1;0;0;0
76771565;0;0;0;0;1
76771575;0;0;1;0;0
76771601;0;0;0,45;0;0,55
76771622;0;0;0;1;0
76771636;0;0;1;0;0
76771643;0;0,05;0,29;0,61;0,05
76771653;0;0;0;1;0
76771775;0;0,2;0,07;0,73;0
76771849;0;0;0,28;0,15;0,57
76771876;0;0;0;1;0
76771894;0;0;0,33;0;0,67
76771902;0;0;0;0,2;0,8
76772035;0;0;0;1;0
76772036;0;0,17;0;0,83;0
76772086;0;0;0;1;0
76772090;0;0;0,33;0;0,67
76772269;0;0;0;1;0
76772273;0;0;0;1;0
76772444;0;0;0;1;0
76772529;0;0,06;0,59;0,25;0,09
76772574;0;0;0;1;0
76772578;0;0,25;0,5;0;0,25
76772637;0;0;0,75;0,25;0
76772655;0;0;0;1;0
76772660;0;0;0,25;0;0,75
76772705;0;0;0;0;1
76772753;0;0;0,4;0,2;0,4
76772770;0;0;0,5;0;0,5
76772789;0;0,33;0,33;0,33;0
76772820;0;1;0;0;0
76772844;0;0,2;0;0,8;0
76772911;0;0,09;0,09;0,49;0,34
76772956;0;0;0,5;0,5;0
76772966;0;0;0;1;0
76773178;0;1;0;0;0
76773362;0;0;0;1;0
76773372;0;0;0;1;0
76773399;0;0,33;0;0,67;0
76773420;0;0,09;0,47;0,34;0,09
76773430;0;0;0,25;0,38;0,38
76773504;0;0;0,14;0;0,86
76773637;0;0;1;0;0
76773639;0;0;0;1;0
76773647;0;0;0,33;0;0,67
76773693;0;0,67;0;0,33;0
76773728;0;0;0,33;0,33;0,33
76773729;0;0;0;1;0
76773741;0;0;0,2;0,8;0
76773759;0;0,1;0;0,9;0
76773794;0;0;1;0;0
76773797;0;0;0,12;0,54;0,33
76773823;0;0,43;0,57;0;0
76773856;0;0;0;1;0
76773874;0;0;0,33;0;0,67
76773884;0;0,07;0,23;0,7;0
76773974;0;0,33;0;0,67;0
76774015;0;0;0,33;0;0,67
76774151;0;0;0,2;0,2;0,6
76774255;0;0;0,25;0;0,75
76774368;0;0;1;0;0
76774376;0;0;1;0;0
76774427;0;0;0,5;0;0,5
76774439;0;0;1;0;0
76774508;0;0;0;1;0
76774743;0;0;0,11;0;0,89
76774752;0;0,18;0,27;0,27;0,27
76774800;0;0,5;0,09;0,42;0
76774807;0;0;0;1;0
76774875;0;0;0,33;0;0,67
76774907;0;0,04;0,09;0,87;0
76774923;0;0;0;1;0
76774942;0;0;0,5;0;0,5
76774985;0;0;0,4;0,6;0
76775068;0;0,11;0,1;0,6;0,19
76775126;0;0;0,5;0,5;0
76775212;0;0;0;1;0
76775222;0;1;0;0;0
76775273;0;0;0,16;0,16;0,68
76775308;0;0;1;0;0
76775315;0;0;0,5;0,5;0
76775328;0;0,36;0,11;0,53;0
76775333;0;0,06;0,18;0,47;0,29
76775357;0;0;0;0,64;0,36
76775402;0;0;0,33;0,44;0,22
76775556;0;0;0,43;0;0,57
76775602;0;0,2;0;0,8;0
76775631;0;0;0,2;0,2;0,6
76775653;0;0;0,09;0,61;0,3
76775798;0;0;0,67;0;0,33
76775849;0;0;0,5;0,25;0,25
76775851;0;0;1;0;0
76775904;0;0,16;0,35;0,2;0,29
76776170;0;0;0;1;0
76776207;0;0,97;0;0,03;0
76776266;0;0;0;1;0
76776333;0;0;0;1;0
76776355;0;0;0,33;0,33;0,33
76776394;0;0;0;1;0
76776424;0;0;0;0,4;0,6
76776444;0;0;0;1;0
76776447;0;0;0;1;0
76776525;0;0;0;0,2;0,8
76776582;0;0;0,25;0,75;0
76776606;0;0;0;1;0
76776661;0;0;0;0;1
76776688;0;0,33;0;0,67;0
76776800;0;0;0,33;0;0,67
76776842;0;0;1;0;0
76776860;0;0;0,5;0;0,5
76776869;0;0;1;0;0
76776915;0;0;0;0,5;0,5
76776924;0;0;1;0;0
76776927;0;0;0,25;0;0,75
76776958;0;0,02;0,1;0,88;0
76776999;0;0,33;0;0,67;0
76777014;0;0,1;0,1;0,8;0
76777054;0;0;0;1;0
76777091;0;0;0;1;0
76777119;0;0,37;0,17;0,3;0,17
76777142;0;0;1;0;0
76777252;0;0;0,33;0,67;0
76777326;0;0;0;1;0
76777329;0;0,47;0,08;0,08;0,36
76777381;0;0,02;0,02;0,94;0,03
76777397;0;0;0;1;0
76777429;0;0;0;0;1
76777451;0;0;0;1;0
76777454;0;0;0,2;0;0,8
76777494;0;0;0;0,67;0,33
76777497;0;0;0;1;0
76777671;0;0;0,33;0,67;0
76777696;0;0;0;1;0
76777795;0;0,2;0,6;0,2;0
76777813;0;0;0;1;0
76777882;0;0,04;0;0,96;0
76777889;0;0;0,33;0;0,67
76777915;0;0,17;0,17;0,5;0,17
76777940;0;0,01;0,43;0,03;0,53
76778124;0;0;0;1;0
76778146;0;0;0,62;0,2;0,19
76778186;0;0,04;0,07;0,81;0,07
76778202;0;0;0,22;0,56;0,22
76778218;0;0;0,02;0,85;0,12
76778260;0;0;1;0;0
76778268;0;0,11;0;0,79;0,11
76778288;0;0;0,2;0;0,8
76778325;0;0;0,33;0;0,67
76778364;0;0;0,34;0,38;0,28
76778432;0;0;1;0;0
76778509;0;0;0,22;0;0,78
76778566;0;0;0,29;0,14;0,57
76778636;0;0;0;1;0
76778717;0;1;0;0;0
76778761;0;0;0,22;0,78;0
76778840;0;0;0;1;0
76778949;0;0,5;0,5;0;0
76779037;0;1;0;0;0
76779052;0;0;0;1;0
76779173;0;1;0;0;0
76779296;0;0,09;0;0,55;0,36
76779307;0;0;0;1;0
76779451;0;0,05;0,02;0,93;0
76779556;0;0,5;0;0,5;0
76779677;0;0;0;1;0
76779747;0;0;1;0;0
76779752;0;0;0;1;0
76779803;0;0,11;0,67;0,22;0
76779805;0;0,25;0;0,75;0
76779845;0;0;0,19;0,03;0,77
76779921;0;0;0,2;0,8;0
76780003;0;0,09;0;0,91;0
76780075;0;0;0;1;0
76780080;0;0,07;0,02;0,84;0,06
76780093;0;0,11;0,33;0;0,56
76780156;0;0,27;0;0,73;0
76780174;0;0;0;0;1
76780179;0;0,05;0,2;0,4;0,35
76780268;0;0;0;1;0
76780278;0;0;0,25;0;0,75
76780400;0;0;1;0;0
76780490;0;0,31;0,06;0,56;0,06
76780540;0;0;0,19;0,48;0,33
76780541;0;0;0;1;0
76780551;0;0;0;1;0
76780672;0;0;0;0,4;0,6
76780690;0;0,04;0,04;0,92;0
76780733;0;0,9;0,1;0;0
76780820;0;0,33;0;0,67;0
76780862;0;0;0;1;0
76780902;0;0,2;0;0,8;0
76780926;0;1;0;0;0
76780967;0;0;0,22;0,78;0
76780988;0;0;1;0;0
76780994;0;0;0,07;0,93;0
76781053;0;0,22;0;0,56;0,22
76781055;0;0,13;0,2;0,67;0
76781143;0;0;0,08;0;0,92
76781151;0;0;0;1;0
76781238;0;0;0;1;0
76781296;0;0;0;1;0
76781315;0;0;0;1;0
76781320;0;0;0,74;0,26;0
76781326;0;0,05;0,05;0,25;0,65
76781351;0;0;0,33;0,67;0
76781437;0;0;0;0,4;0,6
76781464;0;0;0;1;0
76781536;0;0,08;0;0,92;0
76781607;0;0;0;1;0
76781675;0;0;0;1;0
76781689;0;0;0;1;0
76781779;0;0;0;1;0
76781827;0;0;0;0;1
76781840;0;0,02;0,15;0,27;0,57
76781870;0;0,07;0,13;0,27;0,53
76781878;0;0;0,99;0,01;0
76781893;0;0;0;0;1
76781907;0;0;0;0;1
76781925;0;0;0;1;0
76781929;0;0;1;0;0
76781939;0;0,33;0,33;0,33;0
76781978;0;0;0,5;0,5;0
76781979;0;0;0,26;0,13;0,61
76782010;0;0;0,33;0;0,67
76782035;0;0;0;1;0
76782048;0;0,22;0;0,78;0
76782088;0;0;1;0;0
76782092;0;0;0,14;0,64;0,23
76782121;0;0;0,25;0,25;0,5
76782284;0;0,2;0,2;0,2;0,4
76782366;0;0;0;1;0
76782368;0;0;0;1;0
76782447;0;0;0,36;0,14;0,5
76782664;0;0;1;0;0
76782838;0;0,35;0,29;0,35;0
76782862;0;0;0;1;0
76782915;0;0,19;0;0,81;0
76782925;0;0;0;0;1
76783022;0;0;0;1;0
76783097;0;0,89;0;0,11;0
76783112;0;0;0,4;0;0,6
76783121;0;0;0;1;0
76783327;0;0;0,5;0;0,5
76783329;0;0,07;0;0,73;0,2
76783386;0;0,5;0;0,5;0
76783401;0;0,37;0,26;0,32;0,05
76783406;0;0;0;1;0
76783418;0;0,18;0;0,82;0
76783456;0;0;0;1;0
76783579;0;0;0,33;0,67;0
76783622;0;0,21;0;0,64;0,14
76783686;0;0;0;1;0
76783698;0;0,16;0,24;0,53;0,08
76783710;0;0;0,25;0,75;0
76783812;0;0;0,14;0,86;0
76783841;0;0,14;0,18;0,32;0,36
76783845;0;0;0,25;0;0,75
76783858;0;0;0;1;0
76783883;0;0;1;0;0
76783887;0;0;0,04;0,61;0,35
76783896;0;0;0;1;0
76783908;0;0,11;0;0,89;0
76783911;0;0,05;0;0,68;0,27
76783925;0;0,06;0;0,94;0
76783958;0;0;0;1;0
76784031;0;0,03;0,14;0,81;0,02
76784033;0;0;0;1;0
76784045;0;0;0;1;0
76784182;0;0,04;0;0,92;0,04
76784256;0;0;0;1;0
76784266;0;0;0;1;0
76784296;0;0;0;0;1
76784375;0;0;0;1;0
76784382;0;0;1;0;0
76784428;0;0;1;0;0
76784452;0;1;0;0;0
76784504;0;1;0;0;0
76784576;0;1;0;0;0
76784594;0;0;0,59;0,41;0
76784660;0;0;0;1;0
76784700;0;0;1;0;0
76784710;0;0;1;0;0
76784819;0;0;0;1;0
76784822;0;0;0;1;0
76784829;0;0;0;1;0
76784882;0;0;0;1;0
76784884;0;0;0;1;0
76784919;0;0,08;0;0,77;0,15
76784970;0;0;1;0;0
76785006;0;0;0;1;0
76785032;0;0;0;1;0
76785086;0;0;0;1;0
76785292;0;0;0;0;1
76785327;0;0,64;0,21;0,14;0
76785446;0;0;0;1;0
76785449;0;0,33;0;0,67;0
76785456;0;0,23;0,31;0,46;0
76785478;0;0,33;0;0,5;0,17
76785502;0;0,12;0;0,62;0,25
76785550;0;0;0,45;0,27;0,27
76785633;0;0,5;0;0,25;0,25
76785637;0;0;0,19;0;0,81
76785779;0;0;0;1;0
76785905;0;0;0,09;0;0,91
76785917;0;0,25;0;0,25;0,5
76785978;0;0;0;1;0
76786004;0;0;0;1;0
76786036;0;0;1;0;0
76786050;0;0;0,09;0,91;0
76786055;0;0;1;0;0
76786083;0;0;0,33;0;0,67
76786152;0;0;0;0;1
76786285;0;0,1;0;0,83;0,07
76786307;0;0;0;1;0
76786331;0;0;0;1;0
76786338;0;0;0,75;0,25;0
76786394;0;0;0;1;0
76786410;0;1;0;0;0
76786467;0;0;0;1;0
76786494;0;0;1;0;0
76786562;0;0,22;0,11;0,22;0,44
76786674;0;0;0,13;0,6;0,27
76786708;0;0;0;1;0
76786732;0;1;0;0;0
76786796;0;0;0;1;0
76786874;0;0;0;0;1
76786893;0;0,06;0,25;0,69;0
76786960;0;0;0,18;0,82;0
76787007;0;0;0;1;0
76787061;0;0,08;0;0,92;0
76787126;0;0;0;0;1
76787208;0;0;0;1;0
76787246;0;0;0;1;0
76787299;0;0,05;0;0,95;0
76787308;0;0;0;0;1
76787367;0;0;0;1;0
76787393;0;0,3;0,2;0,23;0,27
76787398;0;0;0;0;1
76787413;0;0;0,5;0;0,5
76787448;0;1;0;0;0
76787488;0;0,11;0,03;0,87;0
76787541;0;0,44;0;0,56;0
76787555;0;0,1;0;0,9;0
76787559;0;0;0;0;1
76787589;0;0;0,75;0,25;0
76787635;0;0;0;1;0
76787662;0;0;0;1;0
76787664;0;0,01;0,34;0,65;0
76787752;0;0,02;0,14;0,67;0,16
76787864;0;0;0;0,17;0,83
76787891;0;0,12;0;0,88;0
76787892;0;0,17;0,67;0,17;0
76787916;0;0;0,18;0,12;0,71
76787944;0;0;0,12;0,88;0
76787989;0;0,05;0,23;0,67;0,05
76787995;0;0;0,3;0,31;0,39
76788007;0;0;0,2;0,6;0,2
76788027;0;0;1;0;0
76788039;0;0;0,5;0;0,5
76788074;0;0,36;0;0,09;0,55
76788138;0;0,06;0,04;0,9;0
76788204;0;0;0;1;0
76788212;0;0;0,19;0,81;0
76788245;0;0,29;0,71;0;0
76788271;0;0,17;0,17;0;0,67
76788273;0;0,12;0,06;0,8;0,02
76788311;0;0;1;0;0
76788351;0;0;0;1;0
76788367;0;0,05;0,05;0,91;0
76788416;0;0,12;0;0,88;0
76788425;0;0;0;1;0
76788487;0;0;0,21;0,04;0,75
76788494;0;0;0,4;0,6;0
76788525;0;0;0;1;0
76788533;0;0,04;0;0,73;0,23
76788534;0;0;0;1;0
76788552;0;0;0;1;0
76788632;0;0;0;0;1
76788656;0;0;0;0;1
76788669;0;0;1;0;0
76788682;0;0;0;1;0
76788858;0;0,26;0,02;0,72;0
76788884;0;0;0,25;0,25;0,5
76788982;0;0;1;0;0
76788986;0;0;0;1;0
76788999;0;1;0;0;0
76789065;0;0;1;0;0
76789196;0;0;0;0,81;0,19
76789248;0;0;0,01;0,99;0
76789278;0;0,14;0;0,86;0
76789451;0;0;0;1;0
76789472;0;0;0,05;0,95;0
76789501;0;0,11;0,36;0,53;0
76789556;0;0,94;0;0,06;0
76789610;0;0;0;0;1
76789631;0;1;0;0;0
76789645;0;0;0,33;0;0,67
76789680;0;0;0,14;0,86;0
76789741;0;1;0;0;0
76789761;0;0,25;0;0,75;0
76789863;0;0;1;0;0
76790001;0;0;0;1;0
76790101;0;0;0;1;0
76790129;0;0,5;0,5;0;0
76790145;0;0;0;1;0
76790237;0;0,1;0,16;0,52;0,22
76790268;0;0;0;0,8;0,2
76790380;0;0;0;1;0
76790485;0;0;0,89;0,11;0
76790520;0;0;0,12;0;0,88
76790566;0;0;0;1;0
76790601;0;0;0;1;0
76790624;0;0;0;1;0
76790708;0;1;0;0;0
76790712;0;0;0;1;0
76790719;0;0;0,33;0;0,67
76790744;0;0,04;0,2;0,65;0,11
76790752;0;0,07;0;0,73;0,2
76790793;0;0;0,5;0,5;0
76790803;0;1;0;0;0
76790877;0;0,59;0,05;0,35;0
76790884;0;0,67;0;0,33;0
76790892;0;0;0;0;1
76790925;0;0,06;0,19;0,51;0,24
76791001;0;0;1;0;0
76791040;0;0,01;0,11;0,69;0,19
76791136;0;0;0;1;0
76791159;0;0,25;0;0,75;0
76791178;0;0;0;1;0
76791227;0;0;1;0;0
76791426;0;0;0,47;0,53;0
76791467;0;1;0;0;0
76791468;0;0;0,67;0,33;0
76791557;0;0;0;1;0
76791567;0;0;0,5;0,5;0
76791617;0;0;0,33;0,33;0,33
76791625;0;0,89;0,02;0,09;0
76791647;0;0;0;1;0
76791690;0;0,36;0;0,64;0
76791752;0;1;0;0;0
76791907;0;0,12;0;0,12;0,75
76791967;0;0;0,5;0,5;0
76791989;0;0,11;0;0,89;0
76792071;0;1;0;0;0
76792114;0;0,09;0,36;0;0,55
76792127;0;0;0;1;0
76792131;0;0,12;0,02;0,84;0,02
76792145;0;0,15;0,02;0,83;0
76792171;0;0,12;0;0,88;0
76792185;0;0;0;0,86;0,14
76792294;0;1;0;0;0
76792402;0;0;0,46;0,54;0
76792410;0;1;0;0;0
76792457;0;0;0;1;0
76792475;0;0;0;1;0
76792539;0;0;0,9;0,01;0,09
76792547;0;0,12;0;0,88;0
76792559;0;0;0;1;0
76792562;0;0;0;1;0
76792604;0;0;0,5;0;0,5
76792622;0;0;0,5;0;0,5
76792772;0;0;0;0;1
76792821;0;0;0,5;0,5;0
76792882;0;0,11;0,11;0,68;0,11
76792887;0;0;0;1;0
76792992;0;0,6;0;0,4;0
76793002;0;0;0;0;1
76793011;0;0;0,34;0;0,66
76793012;0;0;1;0;0
76793031;0;0,03;0,07;0,9;0
76793089;0;0,09;0,03;0,73;0,15
76793123;0;0,5;0,5;0;0
76793152;0;0;0;1;0
76793243;0;0;0,5;0;0,5
76793253;0;0;0,88;0,12;0
76793400;0;0;0,33;0,17;0,5
76793406;0;0;0;1;0
76793503;0;1;0;0;0
76793536;0;0;0;1;0
76793550;0;0;0;1;0
76793583;0;0,18;0,09;0,73;0
76793623;0;0;1;0;0
76793643;0;0;0,2;0,8;0
76793751;0;0,09;0,09;0,09;0,73
76793806;0;0,9;0;0,1;0
76793968;0;0;0;1;0
76794033;0;0,1;0;0,85;0,05
76794063;0;0,09;0,12;0,78;0
76794254;0;0;0;1;0
76794282;0;0,18;0;0,63;0,18
76794346;0;0;0;1;0
76794389;0;0;0;1;0
76794470;0;0;0;0,94;0,06
76794524;0;0,07;0;0,93;0
76794529;0;0;0;1;0
76794566;0;0;0,5;0,5;0
76794590;0;0;1;0;0
76794608;0;0;0,16;0,84;0
76794871;0;0,15;0,38;0,46;0
76794969;0;0;0;1;0
76795079;0;0;0,5;0;0,5
76795198;0;0;0,17;0,17;0,67
76795252;0;0;0;1;0
76795254;0;0;0;1;0
76795263;0;0;0;1;0
76795266;0;0;0;1;0
76795287;0;0;0;1;0
76795307;0;0,07;0,1;0,39;0,44
76795355;0;0;0;1;0
76795400;0,02;0,25;0,09;0,53;0,11
76795401;0;0;1;0;0
76795421;0;0,02;0,27;0,29;0,43
76795533;0;0;0,69;0,31;0
76795593;0;0,6;0,2;0;0,2
76795668;0;0;0;1;0
76795724;0;0,2;0;0,8;0
76795727;0;0,5;0,5;0;0
76795755;0;0;0,29;0,07;0,64
76795814;0;0,91;0;0,09;0
76795835;0;0;0;0;1
76795887;0;0;0;1;0
76795995;0;0;0,5;0;0,5
76796038;0;0;0;0;1
76796042;0;0,1;0,17;0,72;0
76796046;0;0,09;0;0,73;0,18
76796067;0;0;0,08;0,92;0
76796094;0;0;0;1;0
76796107;0;0;0;1;0
76796131;0;0,34;0,09;0,49;0,09
76796165;0;0,71;0;0,29;0
76796239;0;0;0;1;0
76796243;0;0;0;0;1
76796306;0;0;0;0,9;0,1
76796336;0;0;0;1;0
76796543;0;0,97;0;0,03;0
76796553;0;1;0;0;0
76796583;0;0;0;1;0
76796674;0;0;0;1;0
76796682;0;0,16;0,11;0,7;0,03
76796731;0;0,15;0;0,82;0,03
76796732;0;0,25;0;0,75;0
76796739;0;0;0;1;0
76796753;0;0;0;1;0
76796760;0;0;0;1;0
76796780;0;0;0,06;0,94;0
76796798;0;0,23;0;0,77;0
76796812;0;0;0,33;0,11;0,56
76796833;0;0;0,25;0;0,75
76796860;0;0,07;0,21;0,37;0,36
76796865;0;0;0,17;0,5;0,33
76796879;0;0;0,33;0;0,67
76796890;0;0;0;1;0
76796894;0;0;0;0,71;0,29
76796906;0;0;0;0;1
76796977;0;0;0;1;0
76796985;0;0;0;1;0
76797109;0;0;0;1;0
76797149;0;0;0;1;0
76797244;0;0,67;0;0,33;0
76797347;0;0,07;0,03;0,79;0,11
76797354;0;0,5;0;0,5;0
76797412;0;0,22;0;0,78;0
76797456;0;0;1;0;0
76797549;0;0,06;0,06;0,87;0
76797580;0;0;0;0;1
76797605;0;0,19;0,12;0,6;0,09
76797614;0;0,25;0;0,75;0
76797843;0;0;0,33;0,33;0,33
76797888;0;0,3;0,2;0,12;0,38
76798000;0;0,03;0,06;0,56;0,34
76798078;0;0,09;0,16;0,74;0
76798106;0;0,2;0;0,8;0
76798181;0;0,3;0;0,7;0
76798212;0;0;0,05;0,95;0
76798229;0;0,1;0,13;0,67;0,11
76798247;0;0;0,07;0,14;0,79
76798254;0;0;0,5;0,5;0
76798315;0;0;0,46;0,08;0,46
76798336;0;0;0;1;0
76798355;0;0;0;0,25;0,75
76798368;0;0,23;0,09;0,32;0,36
76798434;0;1;0;0;0
76798504;0;0;0,5;0;0,5
76798548;0;0,05;0,3;0,05;0,6
76798612;0;0;0,04;0,83;0,13
76798636;0;0;1;0;0
76798669;0;0,24;0,1;0,62;0,03
76798674;0;0;0;1;0
76798684;0;0;0;0;1
76798709;0;0,1;0;0,9;0
76798843;0;0;0;0,5;0,5
76798858;0;0,05;0;0,95;0
76798873;0;0,16;0;0,84;0
76798957;0;1;0;0;0
76799080;0;0;0;1;0
76799152;0;0;0,7;0,15;0,15
76799188;0;0;0;0,33;0,67
76799327;0;0;0,04;0,78;0,17
76799382;0;0;1;0;0
76799439;0;0;0,5;0,5;0
76799442;0;0,5;0;0,5;0
76799449;0;0;0;0,33;0,67
76799497;0;0;0;0;1
76799521;0;0;1;0;0
76799558;0;0,01;0,01;0,98;0
76799605;0;0,33;0;0,67;0
76799616;0;0;0,07;0;0,93
76799672;0;0,22;0,44;0,33;0
76799678;0;0;0,2;0,6;0,2
76799713;0;0;0,66;0,2;0,15
76799725;0;0,11;0;0,89;0
76799767;0;0,06;0;0,94;0
76799807;0;0;0;1;0
76799872;0;0,29;0,07;0,36;0,29
76799935;0;0;0,06;0,94;0
76799959;0;0;0;1;0
76799996;0;0;0;1;0
76800011;0;0;0,17;0,67;0,17
76800024;0;0;0;1;0
76800029;0;0;1;0;0
76800032;0;0,2;0;0,8;0
76800077;0;1;0;0;0
76800084;0;0;1;0;0
76800092;0;0;0,11;0,89;0
76800155;0;0;0,1;0,9;0
76800206;0;0;0;1;0
76800223;0;0;0,05;0,95;0
76800268;0;0,14;0;0,86;0
76800305;0;0;0;1;0
76800324;0;0,03;0;0,97;0
76800359;0;0,04;0,06;0,91;0
76800360;0;0;0;1;0
76800438;0;0,24;0;0,74;0,03
76800624;0;0;1;0;0
76800720;0;0;0;1;0
76800722;0;0,5;0,17;0,33;0
76800725;0;0,67;0;0,33;0
76800750;0;0;0;0;1
76800806;0;0;0;1;0
76800810;0;0,25;0;0,75;0
76800817;0;0;1;0;0
76800840;0;0;0,67;0,33;0
76801007;0;0;0,27;0,73;0
76801023;0;0;0;0;1
76801053;0;0;0;1;0
76801093;0;1;0;0;0
76801104;0;0,29;0;0,54;0,17
76801138;0;0;0;0;1
76801166;0;0;0;1;0
76801179;0;0;0,5;0;0,5
76801221;0;0;0,67;0;0,33
76801264;0;0;0;1;0
76801301;0;0;0,06;0,94;0
76801392;0;0,03;0,03;0,78;0,16
76801440;0;0;1;0;0
76801473;0;0,09;0,07;0,84;0
76801509;0;0;1;0;0
76801527;0;0;0;0;1
76801528;0;0;0;0;1
76801552;0;0;0,39;0,11;0,5
76801611;0;0;0;0;1
76801615;0;0;0;1;0
76801647;0;0,16;0,02;0,82;0
76801655;0;0,04;0,02;0,78;0,16
76801760;0;0;0,29;0,01;0,7
76801886;0;0,33;0;0,67;0
76802022;0;0;0,3;0,1;0,6
76802024;0;0,13;0,13;0,61;0,13
76802047;0;0;0;1;0
76802050;0;0;0;1;0
76802174;0;0;0,34;0,31;0,34
76802182;0;0;0;1;0
76802189;0;0,05;0;0,95;0
76802202;0;0;0;1;0
76802207;0;1;0;0;0
76802252;0;0;0,29;0;0,71
76802267;0;0;0,1;0,2;0,7
76802342;0;0;0,99;0;0,01
76802384;0;0;0;1;0
76802431;0;0,06;0;0,76;0,18
76802491;0;1;0;0;0
76802516;0;1;0;0;0
76802695;0;0;0;1;0
76802774;0;0,14;0,43;0,14;0,29
76802848;0;0,08;0;0,92;0
76802849;0;0;0;0,4;0,6
76802974;0;0;0;1;0
76803095;0;0;0,33;0,33;0,33
76803219;0;0;0;1;0
76803236;0;0;0;1;0
76803251;0;0,11;0,11;0,56;0,22
76803260;0;0;0;0,76;0,24
76803332;0;0;0;1;0
76803381;0;0;0,1;0,2;0,7
76803384;0;0;0;0,36;0,64
76803387;0;0;0;1;0
76803479;0;0;0,31;0,06;0,62
76803509;0;0;0,25;0;0,75
76803609;0;0;0;0,83;0,17
76803697;0;0;0;1;0
76803796;0;0;0;1;0
76803835;0;0;0;0;1
76803836;0;0,22;0;0,78;0
76803885;0;0,5;0;0,5;0
76803906;0;0;1;0;0
76803932;0;0,54;0,07;0,15;0,24
76803940;0;0;0,25;0;0,75
76804099;0;0;1;0;0
76804226;0;0,06;0,31;0,06;0,56
76804255;0;0;0;1;0
76804318;0;0;0,09;0,82;0,09
76804481;0;0;0;1;0
76804608;0;0;0,2;0;0,8
76804649;0;0;0,27;0,33;0,4
76804651;0;0;0;1;0
76804734;0;0;0;1;0
76804745;0;0;0;1;0
76804787;0;0,07;0,07;0,37;0,5
76804820;0;0,08;0,12;0,69;0,12
76804949;0;0;0;1;0
76805026;0;0;0;0,5;0,5
76805059;0;0;0;0;1
76805107;0;0,06;0,05;0,89;0
76805139;0;0;0;1;0
76805250;0;0;0;1;0
76805347;0;0,08;0;0,92;0
76805358;0;0,67;0;0,33;0
76805473;0;0;0;1;0
76805508;0;0,1;0,03;0,86;0
76805541;0;0;0,11;0,47;0,42
76805584;0;0,35;0,1;0,55;0
76805679;0;0;0;1;0
76805793;0;0;0;0,5;0,5
76805810;0;0;0,11;0,89;0
76805821;0;0,33;0,67;0;0
76805853;0;0,33;0,67;0;0
76806069;0;0,17;0,19;0,64;0
76806072;0;0;0;1;0
76806073;0;0;1;0;0
76806118;0;0,03;0,09;0,8;0,08
76806162;0;0;0;0,78;0,22
76806201;0;0;0,2;0,2;0,6
76806219;0;0,31;0,25;0,38;0,05
76806273;0;0,14;0,29;0,29;0,29
76806328;0;0,12;0,38;0,5;0
76806445;0;0;0;1;0
76806502;0;0;0;1;0
76806535;0;0;0;0;1
76806575;0;1;0;0;0
76806638;0;0;0;0,33;0,67
76806641;0;0;0;1;0
76806683;0;0,06;0,14;0,46;0,34
76806732;0;0;1;0;0
76806761;0;0;1;0;0
76806765;0;0,67;0;0,33;0
76806856;0;0;0,11;0,22;0,67
76806901;0;0;0;1;0
76806985;0;0,18;0;0,82;0
76807118;0;0;0,43;0,14;0,43
76807174;0;0;0;1;0
76807245;0;0,12;0,06;0,82;0
76807260;0;0;0;1;0
76807292;0;0;0;1;0
76807301;0;0;0;0;1
76807315;0;0;0;1;0
76807328;0;0;0;1;0
76807366;0;0,2;0;0,8;0
76807442;0;0;1;0;0
76807508;0;0;0;1;0
76807588;0;0;0;1;0
76807603;0;0,11;0,19;0,7;0
76807629;0;0;0;0;1
76807638;0;0;0,14;0,86;0
76807698;0;0;0;1;0
76807861;0;0;0,33;0,28;0,39
76807894;0;0;0,31;0,24;0,45
76807901;0;0;0;1;0
76807942;0;0;1;0;0
76808027;0;0;0,82;0,18;0
76808180;0;0,14;0;0,57;0,29
76808193;0;0;0,99;0;0
76808242;0;0,11;0;0,89;0
76808255;0;0;0,12;0;0,88
76808270;0;0;0;1;0
76808329;0;1;0;0;0
76808405;0;0,15;0,14;0,7;0,01
76808447;0;0;0,33;0,67;0
76808540;0;0;0;0;1
76808541;0;0;0;1;0
76808564;0;0;0;1;0
76808610;0;0;0,5;0;0,5
76808706;0;0;1;0;0
76808714;0;0;0;1;0
76808811;0;0,43;0;0,57;0
76808890;0;0;0,3;0,12;0,58
76808942;0;0,25;0,25;0,5;0
76808954;0;0;0;1;0
76809004;0;0;0;1;0
76809143;0;0;0;1;0
76809228;0;0,5;0;0,5;0
76809247;0;0;0,5;0,5;0
76809283;0;0,02;0,05;0,93;0
76809332;0;0,95;0;0,05;0
76809349;0;1;0;0;0
76809362;0;0;0,1;0,9;0
76809399;0;0;0;1;0
76809461;0;0;0;0;1
76809469;0;0,14;0;0,86;0
76809502;0;0,62;0,12;0,25;0
76809557;0;0;1;0;0
76809644;0;0;0;1;0
76809725;0;0,17;0,06;0,78;0
76809880;0;0,2;0;0,8;0
76809919;0;0,06;0,41;0,18;0,35
76809997;0;0,22;0,11;0,67;0
76810008;0;0;0;0,2;0,8
76810087;0;0,75;0;0,25;0
